,label,category,sim_bow,walks_bow,walks_skp,fingers_bow
803,vase,object,"[('vases', 0.81), ('reliefs', 0.81), ('ammanati', 0.79), ('bargello', 0.78)]","[('carving', 0.68), ('belfry', 0.68), ('pompeii', 0.68), ('vases', 0.66)]","[('pediment', 0.67), ('sculptures', 0.66), ('fresco', 0.66), ('chandelier', 0.66)]","[('lengthwise', 0.7), ('teflon', 0.7), ('fingerboard', 0.69), ('beveled', 0.69)]"
804,milk_can,object,"[('needles', 0.68), ('meat', 0.67), ('yeast', 0.66), ('cannot', 0.66)]","[('needles', 0.66), ('nectar', 0.65), ('ducts', 0.63), ('joints', 0.63)]","[('batches', 0.7), ('roasting', 0.69), ('rinse', 0.68), ('pasteurized', 0.67)]","[('needles', 0.74), ('waxes', 0.71), ('sticky', 0.71), ('baking', 0.69)]"
805,rugby_ball,object,"[('football', 0.75), ('goalkeeper', 0.7), ('cricket', 0.7), ('tackle', 0.7)]","[('kicking', 0.8), ('kick', 0.69), ('kicker', 0.68), ('kicks', 0.67)]","[('kicker', 0.78), ('kick', 0.74), ('football', 0.74), ('kicking', 0.73)]","[('kicking', 0.74), ('kick', 0.73), ('puck', 0.7), ('hook', 0.69)]"
806,paper_towel,object,"[('pencil', 0.72), ('curtains', 0.7), ('bucket', 0.68), ('tape', 0.67)]","[('tacks', 0.68), ('inserts', 0.67), ('presses', 0.67), ('punched', 0.66)]","[('shuffles', 0.7), ('slip', 0.7), ('souvenir', 0.7), ('logbook', 0.69)]","[('padded', 0.73), ('pedal', 0.73), ('curtains', 0.71), ('bucket', 0.7)]"
807,envelope,object,"[('folding', 0.8), ('anode', 0.78), ('shaft', 0.77), ('spindle', 0.77)]","[('sliding', 0.75), ('pushes', 0.73), ('burst', 0.73), ('spins', 0.7)]","[('inwards', 0.68), ('tumbling', 0.67), ('pushes', 0.66), ('bouncing', 0.65)]","[('folding', 0.78), ('shaft', 0.77), ('rods', 0.74), ('tube', 0.73)]"
808,cowboy_hat,object,"[('pants', 0.8), ('kid', 0.78), ('rod', 0.77), ('shirt', 0.77)]","[('pants', 0.77), ('hook', 0.75), ('flashing', 0.72), ('jam', 0.72)]","[('nudie', 0.69), ('thru', 0.68), ('hoop', 0.68), ('dixieland', 0.67)]","[('hook', 0.81), ('pants', 0.78), ('flashing', 0.78), ('rod', 0.74)]"
809,trolleybus,object,"[('vpn', 0.77), ('bts', 0.77), ('ceefax', 0.75), ('floppies', 0.74)]","[('ramps', 0.66), ('armadale', 0.64), ('commuting', 0.64), ('lifts', 0.63)]","[('shuttles', 0.74), ('commuting', 0.74), ('commuters', 0.74), ('eastbound', 0.73)]","[('lifts', 0.7), ('flatten', 0.69), ('aft', 0.68), ('racks', 0.68)]"
810,perfume,object,"[('woollen', 0.77), ('sweets', 0.76), ('soybean', 0.75), ('canola', 0.75)]","[('bushes', 0.68), ('leaping', 0.68), ('pans', 0.65), ('cayenne', 0.65)]","[('laundry', 0.62), ('crumbs', 0.61), ('topping', 0.6), ('bushes', 0.6)]","[('padded', 0.75), ('brushes', 0.71), ('hammers', 0.71), ('straps', 0.7)]"
811,bathtub,object,"[('powdery', 0.78), ('scraping', 0.77), ('malformation', 0.75), ('cuboctahedra', 0.74)]","[('dipped', 0.71), ('walkway', 0.7), ('leaping', 0.69), ('puddle', 0.69)]","[('cages', 0.72), ('piste', 0.71), ('tripping', 0.7), ('bouncing', 0.69)]","[('padded', 0.76), ('conical', 0.75), ('teflon', 0.74), ('tapered', 0.72)]"
812,hotdog,object,"[('wallaby', 0.8), ('thermoplastic', 0.78), ('intertwining', 0.78), ('rosette', 0.78)]","[('walkway', 0.74), ('knobs', 0.71), ('vats', 0.69), ('puddle', 0.69)]","[('cages', 0.78), ('backcountry', 0.76), ('shuffles', 0.75), ('crammed', 0.75)]","[('padded', 0.73), ('teflon', 0.73), ('walkway', 0.72), ('fluke', 0.72)]"
813,coral_fungus,object,"[('saltwater', 0.85), ('freshwater', 0.85), ('nodules', 0.83), ('squid', 0.83)]","[('sediments', 0.81), ('gravel', 0.81), ('crustaceans', 0.8), ('clumps', 0.78)]","[('krill', 0.8), ('crustaceans', 0.78), ('benthic', 0.78), ('bushes', 0.77)]","[('gravel', 0.83), ('clays', 0.81), ('sediments', 0.81), ('nodules', 0.8)]"
814,bullet_train,object,"[('rope', 0.79), ('bolt', 0.78), ('elevator', 0.78), ('rear', 0.78)]","[('sliding', 0.78), ('rope', 0.75), ('burst', 0.75), ('taxi', 0.75)]","[('shots', 0.73), ('walkway', 0.73), ('shuttlecock', 0.73), ('chimney', 0.73)]","[('shaft', 0.79), ('rope', 0.79), ('bolt', 0.78), ('rear', 0.77)]"
815,pillow,object,"[('butts', 0.75), ('grabs', 0.74), ('sheeana', 0.73), ('vomit', 0.73)]","[('sneak', 0.7), ('knocks', 0.69), ('staring', 0.69), ('sneaks', 0.68)]","[('thumbs', 0.7), ('forearm', 0.69), ('rips', 0.68), ('wrists', 0.68)]","[('padded', 0.79), ('grabs', 0.72), ('hook', 0.71), ('straps', 0.7)]"
816,toilet_tissue,object,"[('cord', 0.83), ('stomach', 0.82), ('lining', 0.81), ('urine', 0.8)]","[('lining', 0.77), ('feeding', 0.76), ('soaked', 0.75), ('nectar', 0.75)]","[('ducts', 0.77), ('drip', 0.75), ('tripping', 0.73), ('sucking', 0.73)]","[('lining', 0.8), ('coating', 0.8), ('needle', 0.78), ('padded', 0.78)]"
817,cassette,object,"[('recorder', 0.88), ('tape', 0.85), ('synthesizer', 0.8), ('stereo', 0.8)]","[('presses', 0.73), ('recorder', 0.72), ('tape', 0.7), ('punched', 0.68)]","[('cassettes', 0.69), ('vcd', 0.68), ('punched', 0.67), ('microphone', 0.66)]","[('recorder', 0.78), ('pedal', 0.75), ('pickups', 0.73), ('tape', 0.72)]"
818,carpenter's_kit,object,"[('atkinson', 0.78), ('wozniak', 0.77), ('silverman', 0.76), ('avery', 0.75)]","[('vox', 0.73), ('len', 0.73), ('hutchison', 0.73), ('jeff', 0.72)]","[('andmoreagain', 0.7), ('parlour', 0.7), ('haggard', 0.7), ('winwood', 0.69)]","[('vox', 0.72), ('jumbo', 0.71), ('hook', 0.7), ('cb', 0.7)]"
819,hair_spray,object,"[('skin', 0.87), ('paint', 0.83), ('bag', 0.83), ('pigment', 0.82)]","[('dirt', 0.8), ('smoke', 0.79), ('soaked', 0.77), ('teeth', 0.77)]","[('pounding', 0.78), ('nostrils', 0.78), ('cheeks', 0.78), ('eyelids', 0.78)]","[('padded', 0.8), ('pigment', 0.79), ('sticky', 0.79), ('skin', 0.79)]"
820,academic_gown,object,"[('classmates', 0.74), ('pedagogical', 0.74), ('postdoctoral', 0.69), ('oratorical', 0.69)]","[('secretarial', 0.63), ('bioengineering', 0.61), ('stitching', 0.6), ('lecturing', 0.6)]","[('honed', 0.74), ('classmates', 0.72), ('theatrics', 0.72), ('conversing', 0.72)]","[('fretted', 0.66), ('acrobatics', 0.66), ('scratching', 0.65), ('laminated', 0.65)]"
821,dome,object,"[('arches', 0.8), ('granite', 0.77), ('towers', 0.77), ('mound', 0.77)]","[('walking', 0.67), ('ridges', 0.67), ('crosses', 0.66), ('boulevard', 0.66)]","[('domes', 0.63), ('walkway', 0.63), ('rotunda', 0.62), ('terrace', 0.61)]","[('underneath', 0.71), ('fretboard', 0.7), ('conical', 0.7), ('roof', 0.7)]"
822,wig,object,"[('mane', 0.82), ('breeches', 0.82), ('musket', 0.81), ('footed', 0.8)]","[('fingerboard', 0.75), ('leaping', 0.73), ('sneaks', 0.73), ('buttocks', 0.73)]","[('cheeks', 0.72), ('yelling', 0.72), ('tattooed', 0.71), ('clutching', 0.7)]","[('padded', 0.79), ('fingerboard', 0.75), ('hook', 0.75), ('straps', 0.74)]"
823,burrito,object,"[('smothers', 0.81), ('allman', 0.79), ('everly', 0.78), ('jeckel', 0.77)]","[('pumpkins', 0.65), ('wakko', 0.65), ('snuck', 0.65), ('smashing', 0.64)]","[('smothers', 0.68), ('goodwrench', 0.67), ('sellout', 0.67), ('wcw', 0.66)]","[('smashing', 0.69), ('hammers', 0.69), ('teflon', 0.68), ('padded', 0.68)]"
824,pill_bottle,object,"[('spray', 0.8), ('stomach', 0.79), ('urine', 0.76), ('coating', 0.75)]","[('urine', 0.75), ('smoke', 0.73), ('soaked', 0.73), ('spray', 0.73)]","[('pills', 0.78), ('rinse', 0.74), ('tripping', 0.72), ('workout', 0.72)]","[('coating', 0.78), ('powder', 0.77), ('folding', 0.76), ('spray', 0.76)]"
825,chain_mail,object,"[('packet', 0.66), ('packets', 0.64), ('phone', 0.64), ('routing', 0.63)]","[('packets', 0.65), ('wires', 0.63), ('switches', 0.63), ('ramps', 0.63)]","[('forwarding', 0.67), ('logs', 0.66), ('mailbox', 0.65), ('mails', 0.65)]","[('wire', 0.71), ('sensor', 0.7), ('wires', 0.68), ('shaft', 0.66)]"
826,theater_curtain,object,"[('theatre', 0.73), ('cafe', 0.69), ('circus', 0.68), ('ballet', 0.62)]","[('cafe', 0.7), ('ranch', 0.62), ('fireworks', 0.62), ('filming', 0.62)]","[('showings', 0.67), ('discos', 0.67), ('potsdamer', 0.67), ('airwaves', 0.66)]","[('dome', 0.64), ('roof', 0.64), ('oval', 0.63), ('fingerboard', 0.63)]"
827,window_shade,object,"[('rope', 0.75), ('bag', 0.74), ('canopy', 0.74), ('lights', 0.74)]","[('sliding', 0.8), ('dirt', 0.75), ('lights', 0.75), ('walking', 0.75)]","[('tray', 0.73), ('plinth', 0.71), ('crawling', 0.7), ('staring', 0.7)]","[('tail', 0.78), ('hook', 0.78), ('sliding', 0.78), ('rope', 0.77)]"
828,barrel,object,"[('bullet', 0.74), ('muzzle', 0.73), ('cylinder', 0.72), ('barrels', 0.72)]","[('lifts', 0.69), ('sliding', 0.67), ('rolled', 0.67), ('burst', 0.65)]","[('outs', 0.64), ('waist', 0.6), ('upward', 0.6), ('handlebars', 0.59)]","[('muzzle', 0.76), ('shaft', 0.74), ('piston', 0.71), ('fins', 0.71)]"
829,ballpoint,object,"[('straps', 0.72), ('fretless', 0.7), ('pen', 0.69), ('pencils', 0.69)]","[('pegs', 0.67), ('fingerboard', 0.66), ('straps', 0.65), ('bouncing', 0.64)]","[('shuffles', 0.65), ('slip', 0.64), ('piste', 0.63), ('twists', 0.63)]","[('straps', 0.72), ('pedal', 0.72), ('fins', 0.7), ('resonator', 0.7)]"
830,basketball,object,"[('soccer', 0.88), ('tennis', 0.85), ('volleyball', 0.84), ('athletics', 0.82)]","[('softball', 0.69), ('volleyball', 0.65), ('varsity', 0.64), ('tennis', 0.64)]","[('softball', 0.69), ('football', 0.68), ('volleyball', 0.66), ('sports', 0.65)]","[('softball', 0.61), ('hockey', 0.61), ('bowling', 0.61), ('snooker', 0.6)]"
831,bath_towel,object,"[('ceremonially', 0.75), ('mekugi', 0.75), ('coffin', 0.74), ('breastplate', 0.73)]","[('grabs', 0.72), ('walkway', 0.7), ('stump', 0.7), ('rides', 0.69)]","[('souvenir', 0.73), ('gents', 0.71), ('rushes', 0.7), ('diner', 0.7)]","[('padded', 0.77), ('hook', 0.77), ('grabs', 0.76), ('mallet', 0.76)]"
832,cowboy_boot,object,"[('hack', 0.74), ('jam', 0.74), ('gba', 0.74), ('kermit', 0.74)]","[('hack', 0.73), ('microphone', 0.69), ('flashing', 0.68), ('jam', 0.68)]","[('thru', 0.71), ('smash', 0.7), ('fairway', 0.68), ('kickoffs', 0.68)]","[('pedal', 0.75), ('hook', 0.75), ('flashing', 0.74), ('pad', 0.73)]"
833,gown,object,"[('cheeks', 0.78), ('fringed', 0.77), ('wigs', 0.77), ('ambrosia', 0.76)]","[('sneaks', 0.73), ('cheeks', 0.69), ('knocks', 0.68), ('sewn', 0.68)]","[('yelling', 0.75), ('cheeks', 0.73), ('sunglasses', 0.72), ('stomping', 0.72)]","[('padded', 0.78), ('fingerboard', 0.75), ('straps', 0.75), ('hammers', 0.74)]"
834,window_screen,object,"[('camera', 0.8), ('disc', 0.76), ('clicking', 0.75), ('button', 0.74)]","[('sliding', 0.75), ('buttons', 0.72), ('clicking', 0.71), ('button', 0.7)]","[('clicking', 0.73), ('thru', 0.69), ('menu', 0.69), ('tray', 0.68)]","[('buttons', 0.78), ('sliding', 0.76), ('cursor', 0.76), ('button', 0.76)]"
835,agaric,object,"[('muscaria', 0.82), ('carburetor', 0.8), ('bighorn', 0.8), ('amanita', 0.79)]","[('periscope', 0.68), ('lifts', 0.68), ('snuck', 0.68), ('knobs', 0.68)]","[('scavenger', 0.73), ('diaper', 0.72), ('coagulate', 0.72), ('cages', 0.71)]","[('teflon', 0.75), ('hammers', 0.72), ('fuze', 0.72), ('fluke', 0.71)]"
836,cellular_telephone,object,"[('gsm', 0.85), ('mobile', 0.78), ('phones', 0.77), ('adsl', 0.76)]","[('phones', 0.75), ('gsm', 0.74), ('adsl', 0.71), ('mobile', 0.71)]","[('gsm', 0.72), ('phone', 0.7), ('landline', 0.68), ('gprs', 0.67)]","[('optic', 0.76), ('phones', 0.75), ('adsl', 0.74), ('amps', 0.74)]"
837,nipple,object,"[('gallbladder', 0.82), ('ulcers', 0.81), ('diarrhea', 0.81), ('arrhythmias', 0.81)]","[('ducts', 0.7), ('vats', 0.68), ('leaping', 0.68), ('sucking', 0.68)]","[('septum', 0.73), ('abdominal', 0.73), ('amputation', 0.72), ('disarticulation', 0.72)]","[('padded', 0.75), ('sheath', 0.73), ('fins', 0.73), ('ligament', 0.73)]"
838,mailbox,object,"[('folders', 0.76), ('telnet', 0.72), ('upload', 0.72), ('auth', 0.71)]","[('flatten', 0.67), ('squeezing', 0.64), ('inserts', 0.63), ('tailoring', 0.62)]","[('forwarding', 0.73), ('lookup', 0.7), ('pointers', 0.69), ('datagrams', 0.68)]","[('flatten', 0.72), ('activates', 0.69), ('vane', 0.67), ('squeezing', 0.66)]"
839,lab_coat,object,"[('grille', 0.68), ('replaceable', 0.64), ('ribbon', 0.61), ('fluke', 0.6)]","[('trunk', 0.68), ('lining', 0.62), ('fluke', 0.62), ('nostrils', 0.62)]","[('rafters', 0.62), ('gouged', 0.61), ('clutching', 0.61), ('checkpoint', 0.6)]","[('trunk', 0.69), ('fluke', 0.69), ('resonator', 0.67), ('tail', 0.67)]"
840,fire_screen,object,"[('camera', 0.72), ('rope', 0.69), ('blade', 0.68), ('ride', 0.67)]","[('sliding', 0.74), ('rope', 0.72), ('shots', 0.71), ('jumping', 0.7)]","[('sideline', 0.72), ('shots', 0.72), ('thru', 0.7), ('bounces', 0.69)]","[('rope', 0.76), ('bolt', 0.74), ('shaft', 0.74), ('pads', 0.74)]"
841,minibus,object,"[('mms', 0.81), ('mro', 0.81), ('vdl', 0.81), ('nmt', 0.81)]","[('knobs', 0.74), ('seeps', 0.69), ('flyers', 0.69), ('taguatinga', 0.69)]","[('shuttles', 0.74), ('overpasses', 0.73), ('cages', 0.73), ('eastbound', 0.72)]","[('knobs', 0.74), ('brushes', 0.73), ('lengthwise', 0.72), ('bevel', 0.71)]"
842,packet,object,"[('modem', 0.82), ('mpls', 0.81), ('stack', 0.81), ('header', 0.81)]","[('packets', 0.72), ('switches', 0.67), ('signals', 0.66), ('cache', 0.66)]","[('packets', 0.69), ('routing', 0.68), ('forwarding', 0.67), ('lookup', 0.67)]","[('folding', 0.74), ('wire', 0.74), ('overhead', 0.73), ('sensor', 0.73)]"
843,maze,object,"[('dome', 0.68), ('skyscraper', 0.65), ('towers', 0.65), ('vault', 0.64)]","[('walking', 0.65), ('lined', 0.64), ('winding', 0.62), ('pits', 0.61)]","[('vault', 0.61), ('stub', 0.59), ('mazes', 0.58), ('escalators', 0.58)]","[('rectangular', 0.69), ('cylindrical', 0.69), ('transverse', 0.68), ('conical', 0.68)]"
844,pole,object,"[('equator', 0.8), ('tip', 0.74), ('bend', 0.7), ('slope', 0.68)]","[('bend', 0.7), ('slopes', 0.66), ('waist', 0.66), ('equator', 0.66)]","[('midpoint', 0.66), ('counterclockwise', 0.64), ('crossbar', 0.63), ('equator', 0.63)]","[('rim', 0.72), ('tip', 0.7), ('tail', 0.7), ('conical', 0.69)]"
845,horizontal_bar,object,"[('vertical', 0.83), ('rectangular', 0.78), ('vertically', 0.76), ('loop', 0.75)]","[('vertical', 0.75), ('sliding', 0.74), ('rectangular', 0.74), ('jumps', 0.73)]","[('vertical', 0.76), ('notch', 0.73), ('diagonally', 0.72), ('angled', 0.71)]","[('vertical', 0.84), ('vertically', 0.78), ('rectangular', 0.77), ('tail', 0.76)]"
846,rain_barrel,object,"[('wet', 0.75), ('dry', 0.75), ('snow', 0.74), ('freeze', 0.73)]","[('wet', 0.73), ('freeze', 0.72), ('dry', 0.72), ('dirt', 0.72)]","[('wintertime', 0.7), ('breezes', 0.69), ('downhill', 0.69), ('steeply', 0.69)]","[('muzzle', 0.74), ('vanes', 0.74), ('freeze', 0.74), ('thick', 0.74)]"
847,wallet,object,"[('doorstep', 0.72), ('gravestone', 0.71), ('bloomingdale', 0.71), ('dert', 0.71)]","[('stroll', 0.71), ('stumbled', 0.69), ('snuck', 0.68), ('tacks', 0.66)]","[('bettors', 0.71), ('shuffles', 0.71), ('veer', 0.71), ('sideline', 0.7)]","[('padded', 0.68), ('buttocks', 0.67), ('lengthwise', 0.67), ('cheeks', 0.66)]"
848,cassette_player,object,"[('keyboard', 0.76), ('controller', 0.76), ('disc', 0.75), ('microphone', 0.74)]","[('microphone', 0.73), ('keyboard', 0.71), ('punch', 0.71), ('recorder', 0.71)]","[('outs', 0.74), ('kicker', 0.74), ('dominos', 0.74), ('punts', 0.74)]","[('pedal', 0.79), ('pedals', 0.77), ('buttons', 0.77), ('recorder', 0.76)]"
849,comic_book,object,"[('novel', 0.78), ('novels', 0.73), ('books', 0.71), ('story', 0.7)]","[('novels', 0.68), ('cartoons', 0.68), ('stories', 0.67), ('strips', 0.66)]","[('stories', 0.69), ('books', 0.68), ('novels', 0.68), ('wildstorm', 0.68)]","[('artwork', 0.65), ('shorts', 0.62), ('strips', 0.61), ('novel', 0.61)]"
850,piggy_bank,object,"[('townsville', 0.58), ('riggs', 0.58), ('lender', 0.57), ('defaults', 0.57)]","[('slid', 0.62), ('crashing', 0.62), ('downfield', 0.61), ('exits', 0.6)]","[('kickers', 0.68), ('banks', 0.68), ('dealer', 0.68), ('bets', 0.66)]","[('downfield', 0.66), ('stumbling', 0.63), ('trunk', 0.63), ('lengthwise', 0.63)]"
851,street_sign,object,"[('corner', 0.57), ('road', 0.56), ('crest', 0.56), ('sitting', 0.54)]","[('sitting', 0.59), ('corner', 0.59), ('streets', 0.59), ('sits', 0.58)]","[('streets', 0.66), ('sideline', 0.65), ('islington', 0.63), ('tremont', 0.63)]","[('hook', 0.65), ('roof', 0.62), ('trunk', 0.62), ('sliding', 0.61)]"
852,bell_cote,object,"[('cardelli', 0.77), ('pratt', 0.75), ('sr', 0.75), ('appleton', 0.74)]","[('stockton', 0.67), ('alto', 0.67), ('arnage', 0.66), ('grosso', 0.65)]","[('allentown', 0.74), ('humbolt', 0.74), ('ndia', 0.74), ('veranda', 0.73)]","[('transports', 0.68), ('copilot', 0.68), ('fb', 0.68), ('arnage', 0.68)]"
853,fountain_pen,object,"[('ballpoint', 0.69), ('frog', 0.68), ('necklace', 0.67), ('pancake', 0.67)]","[('cafe', 0.65), ('carving', 0.64), ('ballpoint', 0.63), ('toilet', 0.63)]","[('ballpoint', 0.7), ('walkway', 0.62), ('headstone', 0.61), ('teat', 0.6)]","[('ink', 0.73), ('hook', 0.71), ('ballpoint', 0.69), ('glazed', 0.69)]"
854,Windsor_tie,object,"[('yard', 0.72), ('oakland', 0.69), ('dallas', 0.69), ('memphis', 0.69)]","[('memphis', 0.68), ('yard', 0.67), ('kicking', 0.65), ('punt', 0.65)]","[('stoke', 0.72), ('talladega', 0.71), ('metrodome', 0.7), ('coliseum', 0.69)]","[('punt', 0.72), ('hook', 0.71), ('fingerboard', 0.69), ('yard', 0.69)]"
855,volleyball,object,"[('soccer', 0.87), ('softball', 0.84), ('basketball', 0.84), ('handball', 0.84)]","[('softball', 0.71), ('golfers', 0.68), ('darts', 0.64), ('kicking', 0.63)]","[('softball', 0.75), ('sports', 0.68), ('varsity', 0.68), ('basketball', 0.67)]","[('softball', 0.64), ('hook', 0.64), ('rowing', 0.63), ('kicking', 0.63)]"
856,purse,object,"[('betrothal', 0.68), ('highness', 0.66), ('melchett', 0.65), ('stead', 0.65)]","[('snuck', 0.63), ('discharging', 0.62), ('leaping', 0.62), ('stumbled', 0.61)]","[('leapt', 0.68), ('rips', 0.68), ('kickers', 0.67), ('piste', 0.67)]","[('padded', 0.69), ('underside', 0.66), ('paws', 0.66), ('forehead', 0.66)]"
857,bolo_tie,object,"[('punt', 0.65), ('dunk', 0.64), ('rematch', 0.64), ('harness', 0.63)]","[('punt', 0.69), ('kicking', 0.69), ('runners', 0.67), ('putt', 0.64)]","[('punts', 0.78), ('kickoffs', 0.78), ('punt', 0.78), ('shuffles', 0.77)]","[('hook', 0.71), ('punt', 0.71), ('drag', 0.68), ('tapered', 0.68)]"
858,bib,object,"[('forman', 0.88), ('uhl', 0.88), ('lst', 0.88), ('aca', 0.88)]","[('snuck', 0.74), ('smeared', 0.72), ('sneaks', 0.72), ('periscope', 0.71)]","[('fillets', 0.7), ('crackle', 0.69), ('synching', 0.69), ('shuffles', 0.69)]","[('teflon', 0.76), ('rifled', 0.74), ('scallop', 0.74), ('grunting', 0.73)]"
859,parachute,object,"[('loading', 0.75), ('rear', 0.74), ('wheeled', 0.74), ('glider', 0.74)]","[('lifts', 0.72), ('sliding', 0.7), ('ramps', 0.69), ('crashed', 0.68)]","[('punts', 0.67), ('dives', 0.66), ('ramp', 0.66), ('outs', 0.64)]","[('loading', 0.73), ('sideways', 0.73), ('shaft', 0.72), ('glider', 0.71)]"
860,sleeping_bag,object,"[('shoes', 0.82), ('dirt', 0.8), ('smoke', 0.8), ('rope', 0.8)]","[('dirt', 0.8), ('walking', 0.78), ('soaked', 0.77), ('padded', 0.76)]","[('sucking', 0.74), ('flush', 0.73), ('cushions', 0.73), ('cages', 0.73)]","[('padded', 0.84), ('dirt', 0.81), ('rope', 0.81), ('soaked', 0.79)]"
861,television,object,"[('tv', 0.9), ('itv', 0.77), ('broadcast', 0.74), ('radio', 0.73)]","[('syndication', 0.65), ('itv', 0.65), ('broadcasts', 0.63), ('tv', 0.63)]","[('tv', 0.67), ('airs', 0.66), ('hbo', 0.65), ('syndicated', 0.64)]","[('cable', 0.54), ('cameras', 0.54), ('hbo', 0.53), ('syndication', 0.53)]"
862,swimming_trunks,object,"[('climbing', 0.77), ('pond', 0.77), ('trunk', 0.75), ('dirt', 0.74)]","[('walking', 0.76), ('climbing', 0.74), ('dirt', 0.72), ('nostrils', 0.71)]","[('cages', 0.77), ('cruises', 0.74), ('camping', 0.73), ('hiking', 0.73)]","[('trunk', 0.77), ('dirt', 0.76), ('lining', 0.74), ('padded', 0.74)]"
863,measuring_cup,object,"[('cups', 0.65), ('scoring', 0.63), ('doubling', 0.62), ('displacement', 0.61)]","[('cups', 0.59), ('jumps', 0.58), ('lifts', 0.58), ('lowered', 0.57)]","[('cups', 0.7), ('runners', 0.67), ('scoring', 0.67), ('biathletes', 0.66)]","[('piston', 0.66), ('shaft', 0.65), ('pulse', 0.65), ('amplitude', 0.65)]"
864,espresso,object,"[('tagliatelle', 0.84), ('brachydanio', 0.84), ('eprom', 0.83), ('kootenay', 0.83)]","[('spars', 0.7), ('hopped', 0.7), ('knobs', 0.69), ('ultrasonic', 0.69)]","[('cages', 0.72), ('bushes', 0.72), ('robusta', 0.7), ('straws', 0.7)]","[('teflon', 0.76), ('scallop', 0.75), ('opal', 0.74), ('fluke', 0.74)]"
865,pizza,object,"[('sauce', 0.89), ('chicken', 0.86), ('tomato', 0.85), ('flavored', 0.84)]","[('chicken', 0.67), ('bars', 0.67), ('poplar', 0.67), ('surf', 0.67)]","[('bars', 0.63), ('restaurants', 0.62), ('barbecue', 0.61), ('chili', 0.61)]","[('sticky', 0.72), ('hook', 0.72), ('padded', 0.71), ('paste', 0.7)]"
866,breastplate,object,"[('sandals', 0.81), ('mitre', 0.8), ('ribbing', 0.79), ('breeches', 0.79)]","[('pounding', 0.73), ('staring', 0.71), ('padded', 0.71), ('fingerboard', 0.71)]","[('forearm', 0.73), ('tattooed', 0.72), ('mallets', 0.72), ('shuffles', 0.72)]","[('padded', 0.79), ('straps', 0.76), ('teflon', 0.75), ('hook', 0.74)]"
867,shopping_basket,object,"[('trails', 0.81), ('bike', 0.79), ('climbing', 0.79), ('swimming', 0.77)]","[('walking', 0.76), ('climbing', 0.75), ('trails', 0.75), ('bars', 0.73)]","[('piste', 0.72), ('sidewalk', 0.71), ('dining', 0.7), ('cages', 0.7)]","[('trunk', 0.78), ('trails', 0.76), ('underneath', 0.75), ('climbing', 0.75)]"
868,wooden_spoon,object,"[('bamboo', 0.86), ('cloth', 0.83), ('plastic', 0.81), ('linen', 0.81)]","[('yarn', 0.78), ('lined', 0.78), ('wrapped', 0.77), ('dirt', 0.77)]","[('fingerboard', 0.78), ('chopsticks', 0.78), ('yarn', 0.77), ('rope', 0.77)]","[('coated', 0.82), ('padded', 0.82), ('plastic', 0.81), ('bamboo', 0.8)]"
869,chocolate_sauce,object,"[('pork', 0.93), ('beef', 0.92), ('butter', 0.92), ('tomato', 0.92)]","[('fried', 0.84), ('pork', 0.84), ('cooked', 0.84), ('beans', 0.84)]","[('steamed', 0.8), ('sausage', 0.8), ('syrup', 0.79), ('cooked', 0.78)]","[('butter', 0.85), ('pork', 0.85), ('malt', 0.84), ('fried', 0.84)]"
